Panamax Bulk Spot Fixtures,,,,,,,,,,,,,,,,
Fixtures are provided as reported and are not comprehensive.,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
Created 17 July 2014 13:56,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
Date,Name,Built,Dwt,Quantity,Type,Charterer,Delivery,Load,Discharge,Redel,Laycan From,Laycan To,Rate,Unit,Ballast Bonus,Owner
08/06/2011,Newcastle Max,1997,73786,0,TCT,K LINE,KINUURA,NEWCASTLE,JAPAN,JAPAN,14/06/2011,19/06/2011,13900,$/Day,,Enterprises Shpg.
08/06/2011,Eleni P.,1997,72119,0,TCT,KLAVENESS,Cape Passero,CASABLANCA,Skaw-Cape Passero,Skaw-Cape Passero,08/06/2011,08/06/2011,16250,$/Day,,Euroseas Ltd.
08/06/2011,ID Red Sea,1994,70029,0,TCT,LOUIS DREYFUS,SANTOS,RED SEA,PORT SAID,PORT SAID,20/06/2011,25/06/2011,15500,$/Day,465000,ID Shipping
08/06/2011,Sakonnet,1993,83155,70000,ORE,COBELFRET,,NARVIK,BAKAR,,16/06/2011,25/06/2011,14,$/Tonne,,B + H Ocean Carriers
08/06/2011,Riruccia,1997,74002,70000,COAL,VITOL,,NEWPORT NEWS,ROTTERDAM,,25/06/2011,30/06/2011,21.5,$/Tonne,,Augustea Ship Mngt
07/06/2011,Lowlands Camellia,2006,76807,0,TCT,KRISTIANIA MARINE LTD,RECALADA,RECALADA,SINGAPORE-JAPAN,SINGAPORE-JAPAN,25/06/2011,25/06/2011,24500,$/Day,500000,Daiichi Chuo
07/06/2011,Angelic Grace,2001,74764,0,TCT,COSCO,RECALADA,RECALADA,SINGAPORE-JAPAN,SINGAPORE-JAPAN,27/06/2011,30/06/2011,25500,$/Day,550000,Diamlemos Shpg. Corp
07/06/2011,Vitahorizon,2007,74483,0,TCT,STX PAN OCEAN,TAICHUNG,EC AUST,INDIA,INDIA,10/06/2011,12/06/2011,14000,$/Day,,
07/06/2011,Africa Graeca,2002,73900,0,TCT,DHL,KAOHSIUNG,NEWCASTLE,CHINA,CHINA,08/06/2011,10/06/2011,15000,$/Day,,Angelakos Ltd.
07/06/2011,Anastasia C,2001,73311,0,TCT,NORDEN,ROUEN,USEC,INDIA,INDIA,07/06/2011,07/06/2011,25000,$/Day,,"Nomikos, Evangelos"
07/06/2011,Kind Seas,1999,72493,0,TCT,BUNGE,VILA DO CONDA,Trombetas,POINT COMFORT,POINT COMFORT,08/06/2011,10/06/2011,20500,$/Day,,Paragon Shpg.
07/06/2011,Panayiota K,2010,92018,80000,ORE,VALE,,TUBARAO,QINGDAO,,10/06/2011,20/06/2011,33.75,$/Tonne,,Safe Bulkers Inc.
07/06/2011,Spar Neptun,1994,70101,59000,BAUXITE,UNITED,,KAMSAR,SAN CIPRIAN,,15/06/2011,25/06/2011,14.75,$/Tonne,,Spar Shipping A/S
06/06/2011,Q Jake,2011,82188,0,TCT,BHP BILLITON,ZHANGZHOU,EC AUST,CHINA,CHINA,09/06/2011,14/06/2011,14000,$/Day,,
06/06/2011,Golden Sakura,2007,76596,0,TCT,CNR,FANGCHENG,INDONESIA,SOUTH KOREA,SOUTH KOREA,08/06/2011,13/06/2011,13100,$/Day,,Synergy Marine Ltd.
06/06/2011,Maganari,2001,75941,0,TCT,CNR,ROTTERDAM,ROTTERDAM,SINGAPORE-JAPAN,SINGAPORE-JAPAN,03/06/2011,05/06/2011,22000,$/Day,,Dryships Inc.
06/06/2011,Atlantic Eagle,2001,74085,0,TCT,CARGILL,FOS,FOS,Skaw-Cape Passero,Skaw-Cape Passero,09/06/2011,11/06/2011,15000,$/Day,,Atlantic Bulk Carr.
06/06/2011,Miden Max,1993,73515,0,TCT,AUGUSTEA,NORFOLK,NORFOLK,UKC,UKC,15/06/2011,25/06/2011,15000,$/Day,380000,Enterprises Shpg.
06/06/2011,Endless,1999,73427,0,Steels,STX PAN OCEAN,SKAW,BRAZIL,SINGAPORE-JAPAN,SINGAPORE-JAPAN,01/06/2011,01/06/2011,22000,$/Day,,Sea Justice S.A.
06/06/2011,Myron N.,1990,70424,0,TCT,COBELFRET,GIBRALTAR,KAMSAR,SAN CIPRIAN,SAN CIPRIAN,03/06/2011,03/06/2011,17000,$/Day,,Dalnave Nav.
06/06/2011,TBN,,0,75000,COAL,SAIL,,NEWPORT NEWS,VISAKHAPATNA,,23/06/2011,02/07/2011,40.5,$/Tonne,,
06/06/2011,Medi Hong Kong,2006,82790,60000,COAL,ILVA,,ROBERTS BANK,TARANTO,,21/06/2011,30/06/2011,27,$/Tonne,,Nissen Kaiun K.K.
03/06/2011,Sea Of Future,2005,76454,0,TCT,CARGILL,TIANJIN,NEWCASTLE,JAPAN,JAPAN,06/06/2011,08/06/2011,13000,$/Day,,Daebo Shipping
03/06/2011,King Peace,2011,79600,0,TCT,CNR,CJK,East Australia,INDIA,INDIA,06/06/2011,10/06/2011,13500,$/Day,,
03/06/2011,Pos Eternity,2005,76498,0,TCT,CNR,NINGBO,East Australia,JAPAN,JAPAN,05/06/2011,10/06/2011,13750,$/Day,,Cido Shipping
03/06/2011,Sidari,2007,75204,0,TCT,PCL,WEN ZHOU,East Australia,INDIA,INDIA,02/06/2011,05/06/2011,13000,$/Day,,Cardiff Marine Inc.
03/06/2011,Poseidon,2002,74350,0,TCT,BHP BILLITON,ZHOUSHAN,East Australia,CHINA,CHINA,06/06/2011,12/06/2011,14000,$/Day,,Aegean Bulk Co. Inc.
03/06/2011,Tian Tong Feng,2001,74275,0,TCT,SINO EAST,HUANGPU,East Australia,CHINA,CHINA,03/06/2011,04/06/2011,13750,$/Day,,China Shpg. Intl.
03/06/2011,Castillo de Vigo,1994,73236,0,TCT,NORDEN,USGF,USGF,JORF LASFAR,JORF LASFAR,03/06/2011,03/06/2011,14000,$/Day,470000,Elcano
03/06/2011,Suerte,1995,72516,0,TCT,OLDENDORFF,AMSTERDAM,FINLAND,CHINA,CHINA,03/06/2011,03/06/2011,24500,$/Day,,Alexandria Shipping
03/06/2011,Hui Hong,1995,71252,0,TCT,OLDENDORFF,RIZHAO,East Australia,INDIA,INDIA,05/06/2011,10/06/2011,12750,$/Day,,Qingdao Huiquan Shpg
03/06/2011,Hui Tong,1995,71252,0,TCT,OLDENDORFF,LANSHAN,East Australia,INDIA,INDIA,05/06/2011,06/06/2011,12750,$/Day,,
02/06/2011,Scandinavian Express,2010,93038,0,TCT,QUADRA,IMMINGHAM,USGF,INDONESIA,INDONESIA,02/06/2011,02/06/2011,22500,$/Day,,Vroon B.V.
02/06/2011,Star of Emirates,2008,83610,0,TCT,OLDENDORFF,AVILES,AVILES,ATLANTIC,ATLANTIC,10/06/2011,12/06/2011,17000,$/Day,,Emirates Trading
02/06/2011,Maud,1993,83155,0,TCT,CNR,PASSERO,USEC,BLACK SEA,BLACK SEA,29/05/2011,29/05/2011,15000,$/Day,,Unknown
02/06/2011,Ellivita,1999,75522,0,TCT,CNR,HONG KONG,East Australia,SINGAPORE-JAPAN,SINGAPORE-JAPAN,11/06/2011,16/06/2011,14000,$/Day,,Niovis Shipping Co.
02/06/2011,Ogna,2008,75750,0,TCT,PCL,SHANGHAI,East Australia,EC INDIA,EC INDIA,03/06/2011,04/06/2011,13000,$/Day,,Mowinckels Rederi
02/06/2011,Grazia Bottiglieri,1999,75265,0,TCT,CNR,GIBRALTAR,BRAZIL,CHINA,CHINA,25/05/2011,25/05/2011,23000,$/Day,,"Bottiglieri, Rizzo"
02/06/2011,Kayu Eboni,1995,75265,0,TCT,SWISS MARINE,ROTTERDAM,BALTIC,UKC,UKC,03/06/2011,08/06/2011,15500,$/Day,,Fairmont Shpg. (Can)
02/06/2011,Merian,2000,74716,0,TCT,COSCO TIANJIN,RECALADA,RECALADA,SINGAPORE-JAPAN,SINGAPORE-JAPAN,25/06/2011,30/06/2011,24500,$/Day,525000,Komrowski Befracht.
02/06/2011,Clipper Monarch,2000,74381,0,TCT,SWISS MARINE,ANTWERP,MURMANSK,UKC,UKC,05/06/2011,10/06/2011,16500,$/Day,,Clipper Group
02/06/2011,Intrans Tina,1996,70252,0,TCT,DREYFUS,Dangjin,NOPAC,SINGAPORE-JAPAN,SINGAPORE-JAPAN,05/06/2011,10/06/2011,12250,$/Day,,Syncro Shipping
02/06/2011,Ilenao,1987,64428,0,TCT,JALDHI,HALDIA,HALDIA,CHINA,CHINA,11/06/2011,16/06/2011,10000,$/Day,,Carras Ltd.
02/06/2011,Sino Grace,1989,68337,62000,ORE,UNIWELL,,EC INDIA,CHINA,,05/06/2011,15/06/2011,14.25,$/Tonne,,Hong Kong Hua Wei
01/06/2011,Medi Vitoria,2004,76616,0,TCT,NYK,Dangjin,EC AUST,JAPAN,JAPAN,03/06/2011,09/06/2011,13000,$/Day,,Taiyo Nippon Kisen
01/06/2011,Perla Bulker,2007,76300,0,TCT,IINO,CJK,NEWCASTLE,JAPAN,JAPAN,05/06/2011,10/06/2011,14000,$/Day,,Mitsubishi Ore Tpt.
01/06/2011,Nord Orion,2006,75318,0,TCT,LOUIS DREYFUS,SW PASSAGE,SW PASSAGE,UKC,UKC,12/06/2011,18/06/2011,14500,$/Day,500000,Lepta Shipping Co.
01/06/2011,Danae,2001,75106,0,TCT,CARGILL,USGF,USGF,JAPAN,JAPAN,05/06/2011,10/06/2011,25000,$/Day,650000,Diana Shipping Inc.
01/06/2011,Ever Young,1995,73081,0,COAL,UNITED,ALTAMIRA,USGF,SANTOS,SANTOS,01/06/2011,01/06/2011,20000,$/Day,,Joong Ang Shpg. Co.
01/06/2011,Giovanni,1996,72394,0,TCT,STX PAN OCEAN UK,TYNE,MURMANSK,Skaw-Cape Passero,Skaw-Cape Passero,02/06/2011,06/06/2011,15750,$/Day,,Gestion Maritime
01/06/2011,Peter S.,1995,71550,0,TCT,CARGILL,STADE,STADE,Skaw-Cape Passero,Skaw-Cape Passero,01/06/2011,01/06/2011,15000,$/Day,,Sea Gate Navigation
01/06/2011,Fu Man,1997,70850,0,TCT,CARGILL,INCHON,NOPAC,SINGAPORE-JAPAN,SINGAPORE-JAPAN,04/06/2011,06/06/2011,12500,$/Day,,COSCO (Hong Kong)
01/06/2011,Myron N.,1990,70424,0,TCT,CNR,GIBRALTAR,ECSA,SINGAPORE-JAPAN,SINGAPORE-JAPAN,03/06/2011,05/06/2011,22000,$/Day,,Dalnave Nav.
01/06/2011,Safe Voyager,2007,82514,0,TCT,OLDENDORFF,NORDENHAM,BALTIC,UKC,UKC,01/06/2011,01/06/2011,16750,$/Day,,Kambara Kisen
31/05/2011,Pacific Breeze,2004,76343,0,TCT,SINO EAST,XINGANG,NEWCASTLE,CHINA,CHINA,30/05/2011,04/06/2011,13250,$/Day,,Scinicariello
31/05/2011,CMB Sakura,2006,75765,0,TCT,CROSSBRIDGE,SAN CYPRIAN,ECSA,SINGAPORE-JAPAN,SINGAPORE-JAPAN,31/05/2011,31/05/2011,24000,$/Day,,Taiheiyo Kisen K.K.
31/05/2011,Cretan Wave,2001,74107,0,TCT,USEABULK,TANJUNG BIN,INDONESIA,EC INDIA,EC INDIA,31/05/2011,31/05/2011,15250,$/Day,,Teo Shipping Corp.
31/05/2011,Hua Shan Hai,1998,72769,0,TCT,MINA SHIPPING DMCC,AMSTERDAM,HAMBURG,Cape Passero,Cape Passero,03/06/2011,05/06/2011,17500,$/Day,,COSCO Bulk Carrier
31/05/2011,Samudera Bangsa,1997,72421,0,TCT,MARUBENE,RIZHAO,NOPAC,SINGAPORE-JAPAN,SINGAPORE-JAPAN,30/05/2011,04/06/2011,14500,$/Day,,PT Trada Maritime
31/05/2011,La Jolla,1997,72126,0,TCT,BHP BILLITON,HONG KONG,EC AUST,SINGAPORE-JAPAN,SINGAPORE-JAPAN,31/05/2011,31/05/2011,12750,$/Day,,Dryships Inc.
31/05/2011,Hanjin New Orleans,1994,70337,0,TCT,CARGILL,SOUTH CHINA,INDONESIA,CHINA,CHINA,31/05/2011,31/05/2011,11750,$/Day,,Hanjin Shpg Co.
27/05/2011,Sea Empire,2010,79372,0,TCT,Windrose,SANTOS,ECSA,Skaw-Cape Passero,Skaw-Cape Passero,12/06/2011,16/06/2011,16500,$/Day,600000,EMIC
27/05/2011,Myra,2010,82800,0,TCT,CARGILL,palma,ECSA,Skaw-Cape Passero,Skaw-Cape Passero,04/06/2011,06/06/2011,16000,$/Day,,Andriaki Shpg. Co.
27/05/2011,Mendocino,2002,76623,0,TCT,ACB,SWINOUJSCIE,BALTIC,UKC,UKC,30/05/2011,02/06/2011,18000,$/Day,,Dryships Inc.
27/05/2011,Nostos S,2005,76620,0,TCT,MEDMAR,Cape Passero,ECSA,Skaw-Cape Passero,Skaw-Cape Passero,05/06/2011,06/06/2011,16500,$/Day,,Order Shipping
27/05/2011,Mulberry Wilton,2004,76453,0,LIMESTONE,ABT,AUGHINISH,ST LAWERENCE,Skaw-Cape Passero,Skaw-Cape Passero,01/06/2011,05/06/2011,17500,$/Day,,Daiichi Chuo Marine
27/05/2011,Medi Cagliari,2004,75772,0,TCT,CNR,NOPAC,NOPAC,SINGAPORE-JAPAN,SINGAPORE-JAPAN,27/05/2011,27/05/2011,13000,$/Day,450000,Kurogane Kisen
27/05/2011,Sunrise Star,2005,75395,0,TCT,STX PAN OCEAN,KASHIMA,NOPAC,SINGAPORE-JAPAN,SINGAPORE-JAPAN,01/06/2011,05/06/2011,14250,$/Day,,Lepta Shipping Co.
27/05/2011,Archon,2001,75121,0,TCT,MARUBENE,QINGDAO,NOPAC,FAR EAST,FAR EAST,29/05/2011,05/06/2011,14500,$/Day,,Archipelago Shipping
27/05/2011,Ever Shining,1999,74346,0,TCT,STX PAN OCEAN,ECSA,ECSA,SINGAPORE-JAPAN,SINGAPORE-JAPAN,22/06/2011,25/06/2011,25500,$/Day,500000,First S.S.
27/05/2011,Brugge Max,1998,73056,0,TCT,GLENCORE,Cape Passero,USGF,DURBAN,DURBAN,03/06/2011,05/06/2011,20000,$/Day,,Enterprises Shpg.
27/05/2011,TBN,,0,60000,COAL,SALZGITTER,,ROBERTS BANK,HANSAPORT,,15/06/2011,30/06/2011,26,$/Tonne,,
26/05/2011,Chang Hang Xiang Hai,2010,93297,0,TCT,SW SHIPPING,TAICHUNG,MAURA PANTAI,TAIWAN,TAIWAN,01/06/2011,03/06/2011,12500,$/Day,,CSC Phoenix
26/05/2011,Antonella Lembo,2011,92500,0,TCT,PCL,CJK,INDONESIA,MALAYSIA,MALAYSIA,24/05/2011,26/05/2011,11000,$/Day,,Setsea S.p.A.
26/05/2011,Stefania Lembo,2010,82800,0,TCT,BUNGE,ECSA,ECSA,SINGAPORE-JAPAN,SINGAPORE-JAPAN,15/06/2011,15/06/2011,26500,$/Day,650000,Deiulemar Cia. Nav.
26/05/2011,Vathy,2010,81297,0,TCT,VITOL,GHENT,USGF,ROTTERDAM,ROTTERDAM,26/05/2011,26/05/2011,17500,$/Day,,Samos Steamship
26/05/2011,Ocean Lion,2005,75656,0,TCT,PACIFIC BULK,LA SPEZIA,ECSA,SINGAPORE-JAPAN,SINGAPORE-JAPAN,01/06/2011,05/06/2011,24000,$/Day,,Primerose Shipping
26/05/2011,Grace One,2001,75563,0,TCT,NORDEN,CJK,INDONESIA,INDIA,INDIA,30/05/2011,31/05/2011,15000,$/Day,,Five Stars Shpg.
26/05/2011,Rapallo,2009,75123,0,TCT,NOBLE,BREST,USEC,INDIA,INDIA,05/06/2011,10/06/2011,22750,$/Day,,Dryships Inc.
26/05/2011,Thalia,2001,75115,0,TCT,K2,CIVITAVECCHI,USGF,PLOMINJ,PLOMINJ,30/05/2011,31/05/2011,15500,$/Day,,Neda Maritime Agency
26/05/2011,Angelic Glory,2002,75007,0,TCT,CNR,RECALADA,ECSA,SINGAPORE-JAPAN,SINGAPORE-JAPAN,08/06/2011,13/06/2011,25500,$/Day,575000,Diamlemos Shpg. Corp
26/05/2011,Primrose,2001,74716,0,TCT,NOBLE,SHANGHAI,EC AUST,SINGAPORE-JAPAN,SINGAPORE-JAPAN,28/05/2011,02/06/2011,14500,$/Day,,Gorgonia di Nav.
26/05/2011,Isminaki,1998,74577,0,TCT,MARUBENE,BRINDISI,KAMSAR,USGF,SINGAPORE-JAPAN,26/05/2011,26/05/2011,23000,$/Day,,Excel Maritime Carr.
26/05/2011,Banzai,2002,74222,0,TCT,NORDEN,Lianyungang,NOPAC,SINGAPORE-JAPAN,SINGAPORE-JAPAN,03/06/2011,05/06/2011,14500,$/Day,,Orion Bulkers
26/05/2011,Tian Yu Feng,2001,74272,0,TCT,CARGILL,SOUTH KOREA,NOPAC,SOUTH KOREA,SOUTH KOREA,05/06/2011,05/06/2011,14500,$/Day,,China Shpg. Intl.
26/05/2011,Esna,1998,71130,0,TCT,SINORICH,Cape Passero,ECSA,SINGAPORE-JAPAN,SINGAPORE-JAPAN,30/05/2011,31/05/2011,22500,$/Day,,National Navigation
26/05/2011,LM Victoria,2010,93318,75000,ORE,EZDK,,UBU,EL DEKHEILA,,01/06/2011,12/06/2011,19.6,$/Tonne,,Liberty M'time Int.
26/05/2011,Atalanta,2010,82094,75000,COAL,SKS INTERNATIONAL,,BALTIMORE,ARA,,11/06/2011,20/06/2011,15.25,$/Tonne,,Neda Maritime Agency
26/05/2011,TBN,,0,70000,COAL,COBELFRET,,DAVANT,IMMINGHAM,,12/06/2011,21/06/2011,19.5,$/Tonne,,
26/05/2011,Elly,1999,74001,0,TCT,GLENCORE,PMO,BRAZIL,SINGAPORE-JAPAN,SINGAPORE-JAPAN,31/05/2011,31/05/2011,17000,$/Day,,Shelton Navigation
25/05/2011,Golden Eminence,2010,79474,0,TCT,SINO EAST,RIZHAO,NEWCASTLE,CHINA,CHINA,29/05/2011,05/06/2011,13000,$/Day,,Golden Ocean
25/05/2011,Sunny Pride,2000,74078,0,TCT,CNR,HUELVA,ECSA,SINGAPORE-JAPAN,SINGAPORE-JAPAN,25/05/2011,25/05/2011,24500,$/Day,,Daebo Shipping
25/05/2011,Glory Xiamen,1995,71332,0,TCT,CARGILL,ZHANJIANG,INDONESIA,PHILIPPINES,PHILIPPINES,24/05/2011,26/05/2011,11750,$/Day,,Sea Star Ships
25/05/2011,LM Victoria,2010,93318,75000,GRAIN,EZDK,,USGF,EGYPT,,03/06/2011,12/06/2011,19.6,$/Tonne,,Liberty M'time Int.
25/05/2011,Sea Star,2010,92500,0,TCT,CNR,ECSA,ECSA,SINGAPORE-JAPAN,SINGAPORE-JAPAN,05/06/2011,05/06/2011,26000,$/Day,600000,Sea Star Ships
25/05/2011,Chitra Prem,2010,92500,0,RV,SHIPPING ASSET MANAGEMENT,Cape Passero,Cape Passero,Skaw-Cape Passero,Skaw-Cape Passero,25/05/2011,25/05/2011,15000,$/Day,,Mercator Lines
25/05/2011,Daniela Schulte,2010,92500,0,TCT,CETRAGPA,SURABAYA,INDONESIA,INDIA,INDIA,07/06/2011,08/06/2011,20000,$/Day,,Thomas Schulte
25/05/2011,Grain Express,2004,76466,0,TCT,TTMI,AMSTERDAM,USGF,LIVERPOOL,LIVERPOOL,21/05/2011,24/05/2011,16000,$/Day,,Excel Maritime Carr.
24/05/2011,Samoa,2010,76000,0,TCT,SINOCHART,Cape Passero,ORINOCO R,CHINA,CHINA,04/06/2011,06/06/2011,22000,$/Day,,Dynacom Tankers Mngt
24/05/2011,Ecomar G. O.,2008,75093,0,TCT,OLDENDORFF,CHIWAN,INDONESIA,MALAYSIA,MALAYSIA,02/06/2011,04/06/2011,12250,$/Day,,Gleamray Maritime
24/05/2011,Gao Zhou Hai,1994,69952,0,TCT,CHINA SHIPPING GUANGZHOU,HONG KONG,INDONESIA,SOUTH CHINA,SOUTH CHINA,24/05/2011,24/05/2011,13000,$/Day,,COSCO Bulk Carrier
24/05/2011,Cervia,2010,92500,0,TCT,CNR,SOUTH KOREA,EC AUST,INDIA,INDIA,27/05/2011,30/05/2011,12500,$/Day,,"Dauelsberg, Herm"
23/05/2011,Medi Salerno,2008,81702,0,TCT,CNR,MAUBAN,INDONESIA,SOUTH KOREA,SOUTH KOREA,25/05/2011,30/05/2011,13000,$/Day,,Clio Marine Inc.
23/05/2011,Inspiration,2010,80700,0,TCT,GLENCORE,EC INDIA,ECSA,FAR EAST,FAR EAST,25/05/2011,30/05/2011,15000,$/Day,,Aegean Bulk Co. Inc.
23/05/2011,Peppino D'Amato,2005,75698,0,TCT,NYK,QINHUANGDAO,AUSTRALIA,SINGAPORE-JAPAN,SINGAPORE-JAPAN,25/05/2011,27/05/2011,14000,$/Day,,Toyo Kaiun K.K.
23/05/2011,Osmarine,2006,76596,0,TCT,COSBULK,ECSA,ECSA,SINGAPORE-JAPAN,SINGAPORE-JAPAN,04/06/2011,06/06/2011,25000,$/Day,525000,Nissen Kaiun K.K.
23/05/2011,Lady Marite,2009,76529,0,TCT,RAFFLES,SANTOS,SANTOS,SINGAPORE-JAPAN,SINGAPORE-JAPAN,01/06/2011,09/06/2011,26500,$/Day,650000,Ehime Kaiun
23/05/2011,Wen Zhu Hai,2008,76611,0,TCT,LOUIS DREYFUS,ECSA,ECSA,SINGAPORE-JAPAN,SINGAPORE-JAPAN,10/06/2011,15/06/2011,25500,$/Day,550000,COSCO Bulk Carrier
23/05/2011,Maria Bottiglieri,1995,75265,0,TCT,AQUAVITA,CJK,INDONESIA,INDIA,INDIA,18/05/2011,18/05/2011,13000,$/Day,,"Bottiglieri, Rizzo"
23/05/2011,Full Sources,1994,69573,0,TCT,CNR,LAIZHOU,NOPAC,SINGAPORE-JAPAN,SINGAPORE-JAPAN,23/05/2011,23/05/2011,12000,$/Day,,COSCO (Hong Kong)
20/05/2011,Triton Hawk,2010,78833,0,ORE,E SHIPS,BORDEAUX,ST LAWERENCE,Cape Passero,Cape Passero,26/05/2011,30/05/2011,15500,$/Day,,Mitsui O.S.K. Lines
20/05/2011,Maritime King,2011,95000,0,TCT,GRAND CHINA DEVELOPMENT,RIZHAO,EC AUST,TAIWAN,TAIWAN,05/06/2011,10/06/2011,10200,$/Day,,Shoei Kisen K.K.
20/05/2011,Pedhoulas Merchant,2006,82214,0,TCT,GRAIN HOUSE,ECSA,ECSA,SINGAPORE-JAPAN,SINGAPORE-JAPAN,08/06/2011,15/06/2011,26250,$/Day,625000,Safe Bulkers Inc.
20/05/2011,Captain Antonis,2011,82000,0,TCT,OLDENDORFF,ZHOUSHAN,EC AUST,INDIA,INDIA,25/05/2011,27/05/2011,13000,$/Day,,
20/05/2011,Flama,2011,80370,0,TCT,CNR,QINHUANGDAO,EC AUST,EC INDIA,EC INDIA,26/05/2011,28/05/2011,12500,$/Day,,Cerrahgil Denizcilik
20/05/2011,Voge Enterprise,2011,79500,0,TCT,CARGILL,YOKKAICHI,AUSTRALIA,SINGAPORE-JAPAN,SINGAPORE-JAPAN,25/05/2011,27/05/2011,11500,$/Day,,Reederei H. Vogemann
20/05/2011,Peppino D'Amato,2005,75698,0,TCT,CNR,QINHUANGDAO,AUSTRALIA,SINGAPORE-JAPAN,SINGAPORE-JAPAN,20/05/2011,25/05/2011,14000,$/Day,,Toyo Kaiun K.K.
20/05/2011,Agios Sostis,2009,76659,0,TCT,BUNGE,DALIAN,EC AUST,VIETNAM,VIETNAM,14/05/2011,14/05/2011,11750,$/Day,,Dynacom Tankers Mngt
20/05/2011,Rose Atlantic,2005,75734,0,Salt,NORDEN,PHU MAY,WEST AUSTRALIA,JAPAN,JAPAN,25/05/2011,27/05/2011,13800,$/Day,,World Marine Co.
20/05/2011,Fortune Daisy,2011,74900,0,TCT,GLENCORE,EC INDIA,ECSA,SINGAPORE-JAPAN,SINGAPORE-JAPAN,28/05/2011,05/06/2011,16500,$/Day,,Cido Shipping
20/05/2011,Gallia Graeca,2001,74133,0,TCT,CNR,KASHIMA,NOPAC,SINGAPORE-JAPAN,SINGAPORE-JAPAN,25/05/2011,27/05/2011,13000,$/Day,,Angelakos Ltd.
20/05/2011,Ocean Eagle,2001,74082,0,TCT,BUNGE,LAGOS,ECSA,Skaw-Cape Passero,Skaw-Cape Passero,22/05/2011,26/05/2011,16000,$/Day,,Atlantic Bulk Carr.
20/05/2011,Aeolian Spirit,1999,73739,0,TCT,JALDHI,CJK,EC AUST,EC INDIA,EC INDIA,17/05/2011,17/05/2011,11500,$/Day,,Swiss Marine Inc.
20/05/2011,Anangel Omonia,1996,73519,0,TCT,OLDENDORFF,IMMINGHAM,IMMINGHAM,Skaw-Cape Passero,Skaw-Cape Passero,24/05/2011,26/05/2011,15000,$/Day,,Anangel-American
20/05/2011,Pole,1997,73049,0,TCT,GOLDEN OCEAN,ECSA,ECSA,SINGAPORE-JAPAN,SINGAPORE-JAPAN,05/06/2011,10/06/2011,25000,$/Day,525000,Augustea Ship Mngt
20/05/2011,Vitapride,1993,69153,0,Sulphur,USEABULK,INCHON,VANCOUVER,CHINA,CHINA,01/06/2011,15/06/2011,12500,$/Day,,Vita Management S.A.
20/05/2011,Medi Singapore,2006,75379,0,TCT,JALDHI,HALDIA,EC INDIA,CHINA,CHINA,20/05/2011,21/05/2011,11500,$/Day,,Orange Bootes
19/05/2011,Florence Lily,2009,82331,0,TCT,CNR,TUBARAO,ECSA,CHINA,CHINA,01/06/2011,08/06/2011,25000,$/Day,500000,Doun Kisen K.K.
19/05/2011,Marielena,2008,81354,0,TCT,OLDENDORFF,RICHARDS BAY,RICHARDS BAY,CHINA,CHINA,22/05/2011,25/05/2011,17000,$/Day,565000,Dynacom Tankers Mngt
19/05/2011,Hong Sheng,2010,76546,0,TCT,SINORICH,ECSA,ECSA,SINGAPORE-JAPAN,SINGAPORE-JAPAN,10/06/2011,20/06/2011,25500,$/Day,575000,COSCO Group
19/05/2011,Salvatore Cafiero,2001,75668,0,PETCOKE,ENERGY,USGF,USGF,MED,MED,05/06/2011,05/06/2011,14000,$/Day,400000,Augustea Ship Mngt
19/05/2011,North Prince,1999,75542,0,PETCOKE,OLDENDORFF,JINTANG,NOPAC,SINGAPORE-JAPAN,SINGAPORE-JAPAN,15/05/2011,15/05/2011,13250,$/Day,,Kassian Maritime
19/05/2011,Amazon,2001,74910,0,TCT,Windrose,AMSTERDAM,ECSA,Skaw-Cape Passero,Skaw-Cape Passero,04/05/2011,04/05/2011,13000,$/Day,,Fafalios Shipping SA
19/05/2011,Samjohn Amity,1998,74761,0,TCT,NORDEN,YUHUAN,EC AUST,EC INDIA,EC INDIA,22/05/2011,26/05/2011,12800,$/Day,,Golden Flame Shpg.
19/05/2011,Jin Hai Sheng,1995,73222,0,TCT,CNR,Cape Passero,ORINOCO R,CHINA,CHINA,01/06/2011,03/06/2011,23500,$/Day,,Fujian Shipping Co.
19/05/2011,Wadi Alkarnak,1997,69999,0,TCT,OLDENDORFF,Cape Passero,ORINOCO R,CHINA,CHINA,25/05/2011,30/05/2011,20000,$/Day,,National Navigation
19/05/2011,Vinashin Phoenix,1985,65051,0,TCT,OCEAN TRANS GROUP,N CHINA,INDONESIA,SINGAPORE-JAPAN,SINGAPORE-JAPAN,20/05/2011,25/05/2011,5750,$/Day,,Vinashin Ocean
19/05/2011,TBN,,0,70000,COAL,ARCELOR-MITTAL,,DALRYMPLE BAY,PRAIA MOLE,,10/06/2011,15/06/2011,13.75,$/Tonne,,
18/05/2011,Athanassios G.O,2011,87300,0,TCT,OLDENDORFF,HUDONG,EC AUST,INDIA,INDIA,25/05/2011,27/05/2011,12000,$/Day,,
18/05/2011,Bao Chang,2010,92500,0,TCT,NOBLE,ZHANJIANG,DARWIN,CHINA,CHINA,18/05/2011,20/05/2011,8500,$/Day,,Ocean Longevity
18/05/2011,MBA Giuseppe,2010,82800,0,TCT,CARGILL,BELFAST,USEC,CHINA,CHINA,25/05/2011,30/05/2011,21900,$/Day,,Dryships Inc.
